userid,time,lat,lon,locationid
57197,2010-01-26T20:00:35Z,51.5144113683,-0.1419210434,23090
57319,2010-06-17T11:10:28Z,51.5144113683,-0.1419210434,23090
57595,2010-08-28T14:04:17Z,51.5126219654,-0.1387453079,393460
57595,2010-06-24T10:10:02Z,51.5126219654,-0.1387453079,393460
57595,2010-04-17T13:22:44Z,51.5126219654,-0.1387453079,393460
57595,2010-03-18T15:26:09Z,51.5126219654,-0.1387453079,393460
57709,2010-06-17T17:56:43Z,51.5162541127,-0.1308703423,51161
57709,2010-06-09T07:27:21Z,51.5142288208,-0.1395263672,460060
57880,2010-06-24T10:34:07Z,51.5144113683,-0.1419210434,23090
57880,2010-06-24T10:33:41Z,51.5145493903,-0.1423294745,156228
57884,2010-05-22T16:15:32Z,51.5156999833,-0.1427917167,815824
57948,2010-06-22T20:01:52Z,51.5143966675,-0.1391220093,170161
57948,2010-06-10T11:09:23Z,51.5146218667,-0.13867455,715877
57950,2010-07-01T19:44:34Z,51.5135738544,-0.1349240362,109081
57950,2010-06-11T14:06:11Z,51.5138716055,-0.1363696965,54102
57950,2010-06-10T12:50:25Z,51.5143315999,-0.1346166047,189557
57950,2010-05-25T11:34:56Z,51.5129211914,-0.1383380397,401065
57950,2010-04-30T12:44:26Z,51.5145307676,-0.1357071951,77772
57950,2010-04-23T11:41:31Z,51.51378643,-0.13482356,582567
57950,2010-04-16T11:35:03Z,51.5137407167,-0.1342837034,95206
57950,2010-03-29T10:52:36Z,51.5137407167,-0.1342837034,95206
57950,2010-03-26T14:37:28Z,51.512791055,-0.137365664,67966
57950,2010-03-26T13:16:00Z,51.5141395,-0.1317862,193458
57950,2010-03-09T14:55:28Z,51.5145170667,-0.1356983167,141804
57950,2010-03-09T14:20:45Z,51.5145307676,-0.1357071951,77772
57950,2010-03-05T13:03:42Z,51.5138716055,-0.1363696965,54102
57950,2010-03-02T11:42:15Z,51.5147704616,-0.1358749064,379268
57950,2010-03-02T11:40:31Z,51.5145307676,-0.1357071951,77772
58072,2010-06-02T10:45:34Z,51.5154262223,-0.1413631439,36486
58705,2010-09-06T21:38:17Z,51.5152726603,-0.1419961452,17810
58705,2010-09-06T19:36:43Z,51.5146317004,-0.1425325871,1173437
58705,2010-09-06T17:21:13Z,51.5132562767,-0.1268792152,168696
58705,2010-09-06T15:38:12Z,51.5127543203,-0.1237619958,328054
58705,2010-09-06T15:36:44Z,51.5130225841,-0.1241970062,45170
58705,2010-09-06T15:35:38Z,51.5128227484,-0.1283686885,103179
58705,2010-09-06T15:35:13Z,51.513680853,-0.1247691018,62233
58705,2010-09-06T15:32:20Z,51.51362425,-0.1285487667,23928
58705,2010-09-06T15:31:58Z,51.5135206405,-0.1287482692,60163
58705,2010-09-06T15:31:22Z,51.5137558333,-0.1274465,325398
58705,2010-09-06T15:30:26Z,51.5129495167,-0.1384819167,36464
58705,2010-09-06T15:27:33Z,51.5134376,-0.12914945,1174701
58705,2010-09-06T13:51:37Z,51.5130463952,-0.1405027902,208272
58705,2010-09-06T12:58:09Z,51.5151725109,-0.1417815685,23711
58705,2010-09-06T12:09:19Z,51.5144113683,-0.1419210434,23090
58735,2010-07-30T19:35:26Z,51.514123097,-0.14002325,1528999
58735,2010-07-30T18:36:47Z,51.5144113683,-0.1419210434,23090
58743,2010-08-28T21:31:14Z,51.51319569,-0.12509715,246431
58761,2010-07-02T15:54:48Z,51.5144113683,-0.1419210434,23090
58780,2010-08-13T19:11:08Z,51.51405183,-0.1345448823,385590
58780,2010-08-01T13:17:22Z,51.5144113683,-0.1419210434,23090
58780,2010-07-31T20:14:44Z,51.51405183,-0.1345448823,385590
58780,2010-07-31T12:00:17Z,51.5144113683,-0.1419210434,23090
58780,2010-07-30T21:38:48Z,51.5151391277,-0.1373827457,569415
58780,2010-05-02T17:20:06Z,51.5147106333,-0.1372930833,23097
58780,2010-04-08T20:18:44Z,51.51433897,-0.14106214,898794
58780,2010-03-13T16:42:04Z,51.51278972,-0.12645703,700782
58780,2010-02-27T20:18:38Z,51.51270449,-0.13021135,622326
58780,2010-02-27T18:31:07Z,51.5144113683,-0.1419210434,23090
58780,2010-02-27T17:29:48Z,51.5147106333,-0.1372930833,23097
59048,2010-06-07T17:37:15Z,51.5144113683,-0.1419210434,23090
59130,2010-06-21T16:58:24Z,51.5133814333,-0.1323603833,87302
59545,2009-10-20T10:04:52Z,51.5148894856,-0.1249989504,32782
59546,2010-01-05T19:18:14Z,51.5144499,-0.1407507333,22474
59549,2010-06-09T17:23:14Z,51.5159503321,-0.142468214,364987
59549,2010-05-24T16:47:26Z,51.5151725109,-0.1417815685,23711
59549,2010-04-03T10:24:58Z,51.51595419,-0.13890385,859284
59549,2010-04-03T10:04:14Z,51.5156322484,-0.1395164797,648128
59796,2010-10-16T16:24:05Z,51.5161313328,-0.1275717854,246101
59796,2010-10-14T15:07:29Z,51.5133814333,-0.1323603833,87302
59798,2010-09-19T14:01:45Z,51.514838678,-0.1417386532,350516
59798,2010-09-18T11:24:23Z,51.5137905833,-0.1270044667,23874
59798,2010-09-18T11:23:40Z,51.5140898667,-0.1255882333,325354
59798,2010-09-16T13:17:39Z,51.514838678,-0.1417386532,350516
60100,2010-09-22T11:15:02Z,51.5146772731,-0.124785126,53661
60100,2010-09-14T11:26:48Z,51.5150839224,-0.125358598,395022
60253,2010-09-09T13:23:41Z,51.5138716055,-0.1363696965,54102
60295,2010-01-21T20:43:17Z,51.5151725109,-0.1417815685,23711
60295,2010-01-21T20:12:30Z,51.5162367823,-0.1357809542,97439
60394,2010-05-07T09:09:50Z,51.5155165326,-0.1421336354,665282
60403,2010-07-01T17:17:37Z,51.51531821,-0.14062124,1207628
60403,2010-06-04T21:44:09Z,51.51531821,-0.14062124,1224226
60403,2010-06-01T18:34:49Z,51.51339615,-0.1294117,22061
60403,2010-06-01T16:15:50Z,51.51531821,-0.14062124,1207628
60403,2010-05-15T14:01:48Z,51.5127667833,-0.1407959,23089
60403,2010-05-15T13:19:00Z,51.5127662,-0.1382846,1118919
60403,2010-05-08T13:56:02Z,51.5138203833,-0.1269481833,45177
60403,2010-05-07T19:56:31Z,51.5127822133,-0.1279896498,194710
60892,2010-09-24T18:32:07Z,51.5131220723,-0.1338035184,416699
60975,2010-04-22T14:55:46Z,51.5136747463,-0.1256508091,28201
60976,2010-05-27T17:08:28Z,51.5130225841,-0.1338529587,51019
61157,2010-03-26T19:20:47Z,51.51269418,-0.13737595,692554
61157,2010-01-22T17:32:57Z,51.5152726603,-0.1419961452,17810
61157,2010-01-22T17:32:04Z,51.5152726603,-0.1419961452,17810
61157,2010-01-22T17:22:40Z,51.5155590656,-0.1423841028,68148
61157,2010-01-04T17:49:58Z,51.5155590656,-0.1423841028,68148
61568,2010-04-25T10:12:11Z,51.5133898148,-0.1310098171,219097
61568,2010-04-24T15:25:31Z,51.51463035,-0.1314326667,388225
61661,2010-08-22T17:31:57Z,51.51625275,-0.13138008,2260704
61704,2010-10-03T13:22:37Z,51.5127543203,-0.1237619958,328054
61921,2010-08-16T08:01:30Z,51.5157985854,-0.1385061846,84204
61921,2010-08-13T15:35:51Z,51.5156596359,-0.1418614475,173201
61921,2010-06-10T09:47:59Z,51.5157082833,-0.1320126333,69166
61978,2010-08-30T15:50:07Z,51.5130452,-0.13894095,159543
61978,2010-08-07T18:24:21Z,51.51584929,-0.13563221,1471011
61978,2010-08-07T17:06:46Z,51.5147201167,-0.1253967167,913038
62025,2010-06-25T16:03:37Z,51.51345995,-0.142169697,1300599
62723,2010-07-06T12:46:40Z,51.5149500553,-0.137500614,744696
63219,2010-10-02T12:10:46Z,51.5145071991,-0.1240576861,149194
63528,2010-02-27T22:38:46Z,51.5132803945,-0.1311927332,70944
64380,2010-10-13T09:16:50Z,51.51444936,-0.141907124,1396778
64380,2010-09-27T22:48:05Z,51.5129291067,-0.1413094997,335598
64380,2010-09-13T15:51:58Z,51.51444936,-0.141907124,1396778
64390,2010-10-03T18:04:51Z,51.5145015857,-0.1369351,4036958
64390,2010-09-16T14:40:19Z,51.51510584,-0.13878083,523505
64390,2010-07-11T15:33:47Z,51.5152411833,-0.12708065,22339
64390,2010-07-11T12:04:15Z,51.5138716055,-0.1363696965,54102
64390,2010-07-03T00:37:23Z,51.5131681667,-0.1288043333,112501
65722,2010-06-26T18:01:45Z,51.51339615,-0.1294117,22061
66733,2010-06-24T16:30:37Z,51.5132388,-0.1362076833,35320
66733,2010-06-24T16:12:24Z,51.5140547896,-0.1342826516,620250
66733,2010-06-24T16:12:01Z,51.51359255,-0.13512,84538
66780,2010-10-01T12:40:11Z,51.5144113683,-0.1419210434,23090
66831,2010-07-17T22:32:20Z,51.5148894856,-0.1249989504,32782
66831,2010-07-17T17:05:46Z,51.5134701,-0.1253120167,34259
66831,2010-05-15T14:03:23Z,51.5138716055,-0.1363696965,54102
66831,2010-05-13T20:47:10Z,51.5131627998,-0.1304090023,800177
66831,2010-05-13T18:56:49Z,51.5143966675,-0.1391220093,170161
67696,2010-03-22T19:14:35Z,51.5129291067,-0.1413094997,335598
68452,2010-03-25T18:21:44Z,51.51256692,-0.13391983,685014
68452,2010-03-22T13:34:03Z,51.512869014,-0.1381874084,64857
68452,2010-03-11T13:36:21Z,51.51256692,-0.13391983,685014
68452,2010-02-05T21:14:32Z,51.51535552,-0.14230871,511627
68452,2010-02-05T20:45:21Z,51.51583808,-0.13335001,511439
68452,2010-01-29T14:56:38Z,51.512869014,-0.1381874084,64857
68452,2010-01-29T14:56:27Z,51.5127555054,-0.1383161545,66517
68452,2010-01-29T13:07:51Z,51.5132388,-0.1362076833,35320
68452,2010-01-29T11:27:04Z,51.512869014,-0.1381874084,64857
68452,2010-01-29T11:25:25Z,51.5130038,-0.1376721333,84529
68452,2009-11-26T18:31:37Z,51.5134831333,-0.1385388167,30381
68452,2009-11-26T18:31:15Z,51.5130038,-0.1376721333,84529
68452,2009-10-29T21:13:41Z,51.5158503505,-0.1384236565,49764
68511,2010-05-09T18:04:58Z,51.5151725109,-0.1417815685,23711
68626,2010-07-30T14:20:04Z,51.5128799,-0.12913781,304929
68626,2010-07-30T11:55:35Z,51.5135233525,-0.130687952,55251
68626,2010-07-15T10:26:39Z,51.51444936,-0.141907124,1396778
68777,2010-10-19T10:28:00Z,51.5144113683,-0.1419210434,23090
69085,2010-01-30T18:09:51Z,51.5143540268,-0.1391377738,48394
69085,2010-01-30T17:12:08Z,51.51359255,-0.13512,84538
69085,2010-01-30T16:57:31Z,51.5128971833,-0.1338351,159252
69085,2010-01-30T12:23:43Z,51.5144113683,-0.1419210434,23090
69085,2010-01-26T17:32:15Z,51.5144113683,-0.1419210434,23090
69085,2010-01-26T16:46:04Z,51.51359255,-0.13512,84538
69085,2010-01-23T13:52:37Z,51.5144113683,-0.1419210434,23090
69085,2010-01-23T13:28:48Z,51.51359255,-0.13512,84538
69085,2010-01-23T13:20:56Z,51.5128971833,-0.1338351,159252
69085,2010-01-22T15:17:35Z,51.5144113683,-0.1419210434,23090
69085,2010-01-16T18:13:12Z,51.51359255,-0.13512,84538
69085,2010-01-16T15:47:53Z,51.5144113683,-0.1419210434,23090
69085,2010-01-16T15:39:15Z,51.5128971833,-0.1338351,159252
69085,2010-01-16T15:06:41Z,51.5144180451,-0.1267933846,34253
69085,2010-01-15T17:04:09Z,51.5144113683,-0.1419210434,23090
69085,2010-01-12T19:05:19Z,51.5144113683,-0.1419210434,23090
69085,2010-01-12T18:50:01Z,51.51359255,-0.13512,84538
69134,2010-03-06T21:30:59Z,51.5136534612,-0.1300615327,382836
69326,2010-03-02T12:41:14Z,51.512809126,-0.1391720848,501986
69729,2010-03-13T19:26:18Z,51.5156860266,-0.1387252127,66309
69729,2010-03-13T17:39:30Z,51.5157082833,-0.1320126333,69166
69729,2010-01-22T19:23:55Z,51.5149121215,-0.1362240314,431734
69729,2010-01-22T18:45:52Z,51.5145181961,-0.1264822483,149072
69731,2010-05-03T20:25:54Z,51.5138716055,-0.1363696965,54102
69731,2010-05-03T18:16:15Z,51.5132388,-0.1362076833,35320
69735,2010-04-06T09:46:22Z,51.5125456,-0.1324710167,326090
69789,2010-07-06T18:27:36Z,51.5144113683,-0.1419210434,23090
69789,2010-06-26T14:14:03Z,51.51380815,-0.1263761833,325383
69789,2010-04-24T17:46:26Z,51.5126451106,-0.1301594202,785168
69789,2010-04-23T22:02:53Z,51.5131953298,-0.1382600936,181280
69789,2010-02-06T19:45:43Z,51.5138716055,-0.1363696965,54102
70019,2010-03-26T18:32:28Z,51.51429095,-0.1295914333,51094
70024,2010-02-01T13:04:23Z,51.5127013444,-0.1334255492,136518
70024,2010-02-01T12:59:26Z,51.5128768048,-0.1358383191,130572
70308,2010-03-24T09:42:57Z,51.5144180451,-0.1267933846,34253
70962,2010-10-14T21:17:34Z,51.515181035,-0.133557855,764239
70983,2009-12-21T16:25:18Z,51.515794,-0.1261606833,22338
71001,2010-05-29T15:15:11Z,51.5152411833,-0.12708065,22339
71001,2010-02-06T13:24:43Z,51.5152411833,-0.12708065,22339
71002,2010-09-01T09:14:10Z,51.5154271544,-0.1374995455,333074
71002,2010-08-27T11:48:54Z,51.5156131666,-0.1381981373,402461
71002,2010-08-26T11:56:42Z,51.5154271544,-0.1374995455,333074
71002,2010-08-19T10:06:41Z,51.5154499667,-0.13723665,338009
71002,2010-07-19T09:59:56Z,51.5154499667,-0.13723665,338009
71002,2010-05-25T17:22:15Z,51.5156131666,-0.1381981373,402461
71002,2010-05-24T14:31:29Z,51.5144113683,-0.1419210434,23090
71002,2010-05-05T09:40:04Z,51.5154499667,-0.13723665,338009
71002,2010-04-29T12:52:26Z,51.5144113683,-0.1419210434,23090
71002,2010-04-29T10:17:42Z,51.5154499667,-0.13723665,338009
71002,2010-04-26T12:52:48Z,51.5154499667,-0.13723665,338009
71002,2010-04-23T15:14:38Z,51.5154499667,-0.13723665,338009
71002,2010-04-20T15:26:23Z,51.5154499667,-0.13723665,338009
71002,2010-04-15T08:58:02Z,51.5154499667,-0.13723665,338009
71002,2010-04-06T18:33:27Z,51.5146854389,-0.1371342785,885281
71002,2010-04-01T17:27:59Z,51.5142130244,-0.1345789212,296899
71002,2010-04-01T13:55:58Z,51.5160760257,-0.1367862436,47466
71002,2010-03-30T17:15:37Z,51.5157082833,-0.1320126333,69166
71002,2010-03-30T12:51:50Z,51.5160760257,-0.1367862436,47466
71002,2010-03-29T09:03:33Z,51.5154499667,-0.13723665,338009
71002,2010-03-24T11:22:59Z,51.5154499667,-0.13723665,338009
71002,2010-03-23T12:22:16Z,51.5154499667,-0.13723665,338009
71002,2010-03-23T10:12:37Z,51.5154271544,-0.1374995455,333074
71002,2010-03-19T11:07:34Z,51.5154499667,-0.13723665,338009
71002,2010-03-12T13:04:09Z,51.5154271544,-0.1374995455,333074
71002,2010-03-12T12:32:45Z,51.5154499667,-0.13723665,338009
71002,2010-03-11T18:14:07Z,51.5162541127,-0.1308703423,51161
71002,2010-03-09T10:34:49Z,51.5154499667,-0.13723665,338009
71002,2010-03-05T11:25:30Z,51.5147452348,-0.1353225808,32465
71002,2010-03-02T12:50:02Z,51.5154499667,-0.13723665,338009
71002,2010-03-01T14:29:34Z,51.5154499667,-0.13723665,338009
71002,2010-02-26T13:24:08Z,51.5154499667,-0.13723665,338009
71002,2010-02-25T13:15:16Z,51.5154499667,-0.13723665,338009
71002,2010-02-24T14:54:16Z,51.5141175412,-0.1364954735,57810
71002,2010-02-24T11:05:11Z,51.5154499667,-0.13723665,338009
71002,2010-02-24T10:03:31Z,51.5154271544,-0.1374995455,333074
71002,2010-02-22T16:53:17Z,51.5154499667,-0.13723665,338009
71002,2010-02-19T11:55:04Z,51.5154499667,-0.13723665,338009
71002,2010-02-17T17:37:03Z,51.5154499667,-0.13723665,338009
71002,2010-02-16T12:25:28Z,51.5154499667,-0.13723665,338009
71002,2010-02-15T13:12:35Z,51.5156131666,-0.1381981373,402461
71002,2010-02-15T13:12:06Z,51.5154499667,-0.13723665,338009
71002,2010-02-12T19:58:46Z,51.5142130244,-0.1345789212,296899
71002,2010-02-12T11:41:38Z,51.5154499667,-0.13723665,338009
71002,2010-02-10T11:35:37Z,51.5154499667,-0.13723665,338009
71002,2010-02-09T10:36:54Z,51.5154499667,-0.13723665,338009
71002,2010-02-05T12:01:26Z,51.5154499667,-0.13723665,338009
71002,2010-02-04T10:36:47Z,51.5154499667,-0.13723665,338009
71002,2010-02-03T18:12:02Z,51.5160760257,-0.1367862436,47466
71002,2010-02-02T13:17:46Z,51.5154499667,-0.13723665,338009
71002,2010-01-31T14:01:38Z,51.51294749,-0.12613207,484335
71002,2010-01-29T18:30:38Z,51.516006506,-0.1353530774,472398
71002,2010-01-29T18:21:09Z,51.5158219591,-0.1372048895,472322
71002,2010-01-29T14:44:15Z,51.5144113683,-0.1419210434,23090
71002,2010-01-29T14:36:01Z,51.5160638328,-0.14079988,363470
71002,2010-01-29T14:25:19Z,51.5156131666,-0.1381981373,402461
71002,2010-01-29T13:38:23Z,51.5154271544,-0.1374995455,333074
71002,2010-01-29T11:18:54Z,51.5154499667,-0.13723665,338009
71002,2010-01-28T15:57:05Z,51.5154499667,-0.13723665,338009
71002,2010-01-27T13:23:50Z,51.5154499667,-0.13723665,338009
71002,2010-01-26T19:24:10Z,51.5162541127,-0.1308703423,51161
71002,2010-01-26T13:04:51Z,51.5154271544,-0.1374995455,333074
71002,2010-01-26T11:00:49Z,51.5154499667,-0.13723665,338009
71002,2010-01-25T10:57:27Z,51.5154499667,-0.13723665,338009
71147,2010-09-06T17:37:50Z,51.5152987296,-0.1353136823,1090124
71516,2010-02-02T22:36:54Z,51.5136815,-0.1353304333,87293
71516,2010-01-15T12:36:00Z,51.5154462521,-0.1423501968,149347
71516,2010-01-15T01:10:17Z,51.5135233525,-0.130687952,55251
71516,2009-12-15T20:42:44Z,51.5135233525,-0.130687952,55251
71516,2009-12-14T19:46:01Z,51.5137407167,-0.1342837034,95206
71516,2009-12-02T12:30:59Z,51.5128991001,-0.1422815543,130549
71516,2009-11-26T20:32:50Z,51.5136815,-0.1353304333,87293
71516,2009-11-25T13:12:16Z,51.5128633167,-0.1407658833,84293
71516,2009-11-25T12:34:36Z,51.5128991001,-0.1422815543,130549
71763,2010-02-19T21:22:01Z,51.5141910352,-0.1409769058,583288
71763,2010-02-05T21:44:13Z,51.5142247333,-0.13278555,24149
71763,2010-01-19T15:06:58Z,51.5127502595,-0.1318650374,186555
71952,2010-07-28T15:02:55Z,51.5138638719,-0.1260209084,155896
71952,2010-07-13T16:33:42Z,51.5138638719,-0.1260209084,155896
71952,2010-07-07T17:42:12Z,51.5138638719,-0.1260209084,155896
71952,2010-03-12T15:59:25Z,51.5138638719,-0.1260209084,155896
72038,2010-10-07T13:02:41Z,51.51279956,-0.12368065,3390202
72160,2010-08-27T11:31:00Z,51.5141395,-0.1317862,193458
72165,2010-08-30T15:57:59Z,51.5139106097,-0.140182972,22480
72193,2010-08-20T08:17:53Z,51.5151725109,-0.1417815685,23711
72208,2010-09-07T18:43:51Z,51.5160760257,-0.1367862436,47466
72208,2010-09-07T15:35:31Z,51.5162494167,-0.1303119167,22058
72248,2010-10-07T16:04:13Z,51.5126219654,-0.1387453079,393460
72257,2010-01-14T10:51:11Z,51.5162494167,-0.1303119167,22058
72257,2009-11-25T16:17:41Z,51.5152542996,-0.1295050979,53833
72257,2009-11-25T16:17:24Z,51.5152402167,-0.1305404667,109053
72257,2009-11-25T09:26:59Z,51.5162541127,-0.1308703423,51161
72257,2009-11-25T09:25:30Z,51.5162494167,-0.1303119167,22058
72257,2009-11-25T09:17:17Z,51.5157985854,-0.1385061846,84204
72257,2009-11-25T09:14:10Z,51.5144113683,-0.1419210434,23090
72257,2009-11-25T09:13:57Z,51.5152726603,-0.1419961452,17810
72257,2009-11-25T09:13:28Z,51.5152726603,-0.1419961452,17810
72352,2009-09-30T20:54:49Z,51.5133441,-0.13059285,22063
72390,2010-03-20T19:26:49Z,51.5156561672,-0.1284783382,756480
72390,2010-03-02T14:29:54Z,51.5152411833,-0.12708065,22339
72390,2010-02-13T13:43:45Z,51.5152411833,-0.12708065,22339
72390,2010-02-07T13:14:49Z,51.5154353,-0.1375198,522901
72390,2010-02-05T16:12:10Z,51.5137407167,-0.1342837034,95206
72553,2010-01-22T10:44:09Z,51.51375125,-0.1234786333,23111
72838,2010-02-11T16:06:13Z,51.514731851,-0.1300522685,22340
72842,2010-08-23T17:00:10Z,51.5145492692,-0.1245193805,159190
72897,2010-08-15T14:18:29Z,51.5147452348,-0.1353225808,32465
72897,2010-08-04T19:59:53Z,51.5139106097,-0.140182972,22480
72897,2010-06-29T19:21:44Z,51.5134505447,-0.127010751,477624
72897,2010-06-24T20:03:05Z,51.5144113683,-0.1419210434,23090
72897,2010-06-19T16:20:14Z,51.5134831333,-0.1385388167,30381
72897,2010-04-18T17:11:15Z,51.5151887666,-0.1268160758,138308
72897,2010-04-01T17:34:05Z,51.5139106097,-0.140182972,22480
72897,2010-03-29T17:10:08Z,51.5154462521,-0.1423501968,149347
72905,2010-04-19T07:04:35Z,51.5139172865,-0.1287460327,51090
72905,2010-04-03T13:47:41Z,51.5157082833,-0.1320126333,69166
72905,2010-04-02T08:09:51Z,51.5132803945,-0.1311927332,70944
72905,2010-03-28T16:37:06Z,51.5157082833,-0.1320126333,69166
72905,2010-03-22T08:10:58Z,51.5130225841,-0.1338529587,51019
72905,2010-03-06T18:26:05Z,51.5130549879,-0.130119916,209999
72905,2010-02-22T17:47:17Z,51.5130225841,-0.1338529587,51019
72905,2010-02-20T17:40:52Z,51.5132803945,-0.1311927332,70944
72905,2010-02-20T12:46:59Z,51.51399976,-0.13133299,177314
72905,2010-02-11T08:07:32Z,51.5130225841,-0.1338529587,51019
72905,2010-02-09T14:49:45Z,51.514731851,-0.1300522685,22340
72905,2010-02-02T08:13:33Z,51.5129558146,-0.134292841,374502
72905,2010-01-29T17:16:13Z,51.5153394265,-0.1418566704,53769
72905,2010-01-28T12:20:15Z,51.5130225841,-0.1338529587,51019
72905,2010-01-25T18:13:24Z,51.5141175412,-0.1364954735,57810
72905,2010-01-17T14:17:10Z,51.5149254748,-0.1391422749,401241
72905,2010-01-17T13:37:03Z,51.5129211914,-0.1383380397,401065
72995,2010-10-09T17:29:36Z,51.5127013444,-0.1334255492,136518
72995,2010-10-08T20:45:16Z,51.514646807,-0.134892319,3834872
72995,2010-10-06T15:44:52Z,51.5144113683,-0.1419210434,23090
73041,2010-09-28T16:17:15Z,51.5144113683,-0.1419210434,23090
73168,2010-01-09T18:52:55Z,51.5152369426,-0.1257387909,352154
73168,2010-01-09T16:38:12Z,51.51359255,-0.13512,84538
73168,2010-01-09T12:18:39Z,51.5162542859,-0.1334872047,349931
73198,2010-04-09T04:22:25Z,51.5159205407,-0.1243143806,598559
73518,2010-07-14T14:45:34Z,51.5146218667,-0.13867455,715877
73519,2010-04-17T18:28:59Z,51.512809126,-0.1391720848,501986
73519,2010-04-02T20:03:13Z,51.51394485,-0.1311678667,602542
73519,2010-04-02T20:02:46Z,51.5139440637,-0.1316999759,854697
73519,2010-03-23T10:03:58Z,51.5146218667,-0.13867455,715877
73519,2010-01-19T10:00:16Z,51.5161313328,-0.1275717854,246101
73519,2010-01-14T13:47:31Z,51.5151725109,-0.1417815685,23711
73519,2009-12-21T17:14:52Z,51.5144113683,-0.1419210434,23090
73519,2009-12-21T16:03:15Z,51.5161313328,-0.1275717854,246101
73519,2009-12-21T14:18:30Z,51.5162494167,-0.1303119167,22058
73519,2009-12-16T09:30:49Z,51.5130452,-0.13894095,159543
73519,2009-12-11T11:40:46Z,51.51443595,-0.12689135,193280
73519,2009-12-11T11:39:53Z,51.5152411833,-0.12708065,22339
73519,2009-12-09T09:11:33Z,51.5152726603,-0.1419961452,17810
73669,2010-07-15T19:15:37Z,51.515912441,-0.136994562,1212127
73669,2010-07-13T15:35:58Z,51.515912441,-0.136994562,1212127
73669,2010-07-07T12:01:38Z,51.5156131666,-0.1381981373,402461
73669,2010-07-06T11:56:52Z,51.515912441,-0.136994562,1212127
73669,2010-07-05T12:40:24Z,51.515912441,-0.136994562,1212127
73669,2010-06-03T09:02:23Z,51.515912441,-0.136994562,1212127
73669,2010-06-02T15:45:07Z,51.515912441,-0.136994562,1212127
73669,2010-05-21T10:24:27Z,51.5152987296,-0.1353136823,1090124
73669,2010-05-20T10:24:54Z,51.5154478065,-0.1352451422,22464
73669,2010-05-19T11:34:43Z,51.5154665167,-0.1356751333,414006
73796,2010-09-14T20:31:39Z,51.5136260986,-0.1310043335,291833
73796,2010-09-14T20:30:03Z,51.51337903,-0.1308251,1563216
73796,2010-09-14T19:39:52Z,51.513526,-0.136382,747550
73796,2010-09-14T18:59:15Z,51.5156054603,-0.1324586216,200921
73796,2010-09-03T11:39:17Z,51.5157082833,-0.1320126333,69166
73796,2010-09-03T11:38:23Z,51.5162541127,-0.1308703423,51161
73796,2010-08-31T21:10:20Z,51.5151887666,-0.1268160758,138308
73796,2010-08-27T09:20:52Z,51.5127543203,-0.1237619958,328054
73796,2010-08-22T12:53:15Z,51.5157082833,-0.1320126333,69166
73796,2010-08-22T12:52:59Z,51.5156732557,-0.1323482394,1560801
73796,2010-08-22T11:28:49Z,51.512921952,-0.134386493,2245311
73796,2010-08-22T11:14:05Z,51.5136802588,-0.1355454326,1560830
73796,2010-08-22T10:58:27Z,51.5125289045,-0.1332548261,1560823
73796,2010-08-22T10:22:36Z,51.516009536,-0.128721942,1581465
73796,2010-08-22T10:17:52Z,51.515864169,-0.125999504,2243937
73796,2010-08-21T15:54:03Z,51.5149254748,-0.1391422749,401241
73796,2010-08-21T15:35:59Z,51.5132388,-0.1362076833,35320
73796,2010-08-21T15:33:25Z,51.513448817,-0.136038023,2191265
73848,2010-02-09T13:57:56Z,51.51426475,-0.1289348833,368574
73848,2010-01-26T12:08:39Z,51.51426475,-0.1289348833,368574
73848,2010-01-21T09:27:11Z,51.51426475,-0.1289348833,368574
73848,2010-01-20T13:03:14Z,51.51426475,-0.1289348833,368574
73849,2010-03-07T14:58:24Z,51.5161313328,-0.1275717854,246101
74342,2010-10-12T14:25:49Z,51.5144113683,-0.1419210434,23090
74791,2010-07-15T09:10:09Z,51.5130025533,-0.1374578476,408987
74791,2010-07-14T09:55:40Z,51.5144113683,-0.1419210434,23090
74791,2010-07-12T08:37:53Z,51.5144113683,-0.1419210434,23090
74791,2010-07-12T08:24:25Z,51.5130025533,-0.1374578476,408987
74791,2010-07-01T16:20:23Z,51.5130025533,-0.1374578476,408987
74791,2010-07-01T10:32:05Z,51.5130025533,-0.1374578476,408987
74791,2010-01-18T19:45:05Z,51.5130025533,-0.1374578476,408987
75266,2010-01-29T13:47:30Z,51.513857,-0.123987,470899
75266,2009-12-07T15:58:21Z,51.5162367823,-0.1357809542,97439
75266,2009-12-07T15:42:07Z,51.5152726603,-0.1419961452,17810
75266,2009-12-04T16:46:12Z,51.5152726603,-0.1419961452,17810
75558,2010-04-03T19:04:35Z,51.5156054603,-0.1324586216,200921
75558,2010-04-03T19:03:50Z,51.5149738662,-0.133359453,511656
75558,2009-12-26T18:23:06Z,51.51434595,-0.1257698,34257
75558,2009-12-26T18:22:44Z,51.5133134,-0.1263103833,45173
75558,2009-12-26T18:22:07Z,51.5144180451,-0.1267933846,34253
75558,2009-12-26T18:21:03Z,51.5137905833,-0.1270044667,23874
75558,2009-12-26T18:20:55Z,51.51378458,-0.12648916,212111
75558,2009-12-26T18:20:44Z,51.51372319,-0.12657952,189265
75558,2009-12-26T18:20:27Z,51.5138203833,-0.1269481833,45177
75558,2009-12-26T18:20:12Z,51.5135834444,-0.1272010803,152410
75558,2009-12-26T18:20:00Z,51.5138854883,-0.1265969479,258910
